date,CLOSE,ret
2005-07-06,842.556,-0.008383165877937304
2005-07-07,844.729,0.0025790570597088447
2005-07-08,829.489,-0.018041288981436643
2005-07-11,824.097,-0.006500387588021073
2005-07-12,851.816,0.03363560357579276
2005-07-13,846.231,-0.006556580294335923
2005-07-14,849.59,0.003969365338778674
2005-07-15,841.001,-0.01010958226909453
2005-07-18,832.995,-0.00951960818120312
2005-07-19,835.608,0.003136873570669607
2005-07-20,842.641,0.008416625977731185
2005-07-21,843.987,0.0015973587803108646
2005-07-22,859.693,0.018609291375341064
2005-07-25,856.86,-0.003295362414257097
2005-07-26,876.48,0.022897556193543833
2005-07-27,894.012,0.020002738225629813
2005-07-28,890.885,-0.0034977159143276815
2005-07-29,888.164,-0.0030542662633223916
2005-08-01,891.607,0.00387653631536522
2005-08-02,903.598,0.013448750402363263
2005-08-03,909.57,0.006609133707688786
2005-08-04,904.15,-0.005958859680948225
2005-08-05,923.803,0.021736437538019127
2005-08-08,927.471,0.003970543503322599
2005-08-09,933.089,0.006057332250819725
2005-08-10,940.37,0.007803114172388659
2005-08-11,953.992,0.014485787509171955
2005-08-12,938.316,-0.01643200362267183
2005-08-15,954.502,0.01725005222121334
2005-08-16,945.058,-0.009894164705783748
2005-08-17,953.012,0.008416414653915405
2005-08-18,920.671,-0.03393556429509792
2005-08-19,923.038,0.0025709509694560317
2005-08-22,931.673,0.009354977801564024
2005-08-23,923.414,-0.00886469823639846
2005-08-24,930.651,0.00783722144130361
2005-08-25,930.118,-0.0005727173774056071
2005-08-26,928.258,-0.0019997462687529888
2005-08-29,917.371,-0.011728420331416523
2005-08-30,914.88,-0.0027153681553045983
2005-08-31,927.916,0.014248863238894849
2005-09-01,944.559,0.017935890748731476
2005-09-02,947.871,0.0035063982239331715
2005-09-05,952.717,0.005112510035648388
2005-09-06,936.61,-0.016906384582200173
2005-09-07,952.758,0.01724090069505979
2005-09-08,955.282,0.00264915120103959
2005-09-09,949.065,-0.006508025902299042
2005-09-12,949.506,0.0004646678573121399
2005-09-13,963.774,0.015026761284288925
2005-09-14,970.193,0.006660275126741277
2005-09-15,969.598,-0.0006132800380955761
2005-09-16,967.495,-0.002168940117450724
2005-09-19,971.136,0.003763326942258116
2005-09-20,961.919,-0.009490946685119295
2005-09-21,944.408,-0.018204235491761755
2005-09-22,923.274,-0.022378039999661148
2005-09-23,916.154,-0.0077116868881826894
2005-09-26,918.485,0.0025443320664428892
2005-09-27,904.214,-0.015537542801461024
2005-09-28,903.719,-0.000547436779346433
2005-09-29,915.975,0.01356173766403046
2005-09-30,917.392,0.0015469854526597437
2005-10-10,907.321,-0.01097785897413539
2005-10-11,919.72,0.013665505372409514
2005-10-12,923.485,0.004093637193928634
2005-10-13,916.499,-0.007564822384770742
2005-10-14,904.828,-0.012734329224581842
2005-10-17,897.623,-0.007962839346262407
2005-10-18,902.366,0.005283955513617489
2005-10-19,898.744,-0.004013892367398575
2005-10-20,899.915,0.0013029294215036735
2005-10-21,904.414,0.004999361050765927
2005-10-24,906.652,0.002474530469453118
2005-10-25,894.272,-0.013654632648469334
2005-10-26,875.82,-0.020633543262005283
2005-10-27,875.849,3.311182663101597e-05
2005-10-28,867.729,-0.009271004476799072
2005-10-31,876.282,0.009856764035776067
2005-11-01,872.865,-0.0038994296356652525
2005-11-02,882.478,0.01101315781936485
2005-11-03,874.575,-0.008955464045562467
2005-11-04,878.361,0.0043289597804647695
2005-11-07,877.278,-0.0012329782401541145
2005-11-08,881.524,0.004839970910019309
2005-11-09,879.252,-0.002577354672136045
2005-11-10,862.968,-0.018520287699089644
2005-11-11,864.79,0.002111318148529273
2005-11-14,862.149,-0.0030539206050023138
2005-11-15,856.635,-0.00639564622820421
2005-11-16,863.119,0.007569151388864714
2005-11-17,862.658,-0.000534109433345864
2005-11-18,882.241,0.02270076901854501
2005-11-21,883.871,0.0018475677280924696
2005-11-22,869.617,-0.016126787732599013
2005-11-23,876.229,0.007603347220673129
2005-11-24,881.493,0.006007561950129414
2005-11-25,884.105,0.0029631545570980578
2005-11-28,880.167,-0.004454222066383462
2005-11-29,871.31,-0.010062863070303796
2005-11-30,873.825,0.002886458321378349
2005-12-01,873.067,-0.0008674505764885154
2005-12-02,869.936,-0.0035862081604275398
2005-12-05,859.61,-0.011869838700778068
2005-12-06,866.075,0.007520852479612872
2005-12-07,873.838,0.008963426954940346
2005-12-08,874.056,0.00024947415882592416
2005-12-09,887.358,0.015218704522364623
2005-12-12,888.518,0.0013072514137473235
2005-12-13,889.101,0.0006561487780776254
2005-12-14,898.153,0.010181070542041981
2005-12-15,896.434,-0.001913927805173521
2005-12-16,902.561,0.0068348590080251626
2005-12-19,902.91,0.0003866774655674199
2005-12-20,907.318,0.004881992668150703
2005-12-21,903.144,-0.0046003716447816645
2005-12-22,908.754,0.006211634025138801
2005-12-23,915.89,0.007852510140258007
2005-12-26,922.378,0.007083820109401895
2005-12-27,919.36,-0.0032719774322458317
2005-12-28,920.919,0.0016957448659937757
2005-12-29,932.031,0.012066207777231108
2005-12-30,923.451,-0.00920570238543561
2006-01-04,941.428,0.019467194252862363
2006-01-05,959.134,0.018807598669255743
2006-01-06,970.032,0.011362333104654843
2006-01-09,975.253,0.005382296666501807
2006-01-10,978.154,0.0029746127415142265
2006-01-11,973.477,-0.004781455680802793
2006-01-12,983.716,0.010517968067042194
2006-01-13,978.809,-0.004988228309796727
2006-01-16,961.439,-0.017746056687259704
2006-01-17,964.29,0.0029653467354662233
2006-01-18,983.622,0.020047910898173704
2006-01-19,991.222,0.007726545359904469
2006-01-20,993.34,0.0021367564481014067
2006-01-23,996.162,0.002840920530734703
2006-01-24,999.093,0.0029422925186866067
2006-01-25,1009.597,0.01051353577694969
2006-02-06,1033.234,0.0234123120413392
2006-02-07,1029.937,-0.0031909519044088785
2006-02-08,1033.072,0.003043875499181059
2006-02-09,1019.599,-0.013041685381076862
2006-02-10,1032.337,0.012493146815561795
2006-02-13,1031.614,-0.0007003526949048711
2006-02-14,1038.531,0.006705027267950969
2006-02-15,1041.66,0.0030129095809370288
2006-02-16,1020.121,-0.020677572336463057
2006-02-17,1020.368,0.00024212813970114766
2006-02-20,1021.639,0.0012456290279585502
2006-02-21,1038.816,0.016813179606494977
2006-02-22,1037.885,-0.000896212611280589
2006-02-23,1041.373,0.0033606806149044655
2006-02-24,1049.444,0.007750344977255796
2006-02-27,1047.845,-0.0015236639592012269
2006-02-28,1053.01,0.0049291641416431276
2006-03-01,1056.619,0.003427317879222347
2006-03-02,1038.666,-0.016990987290593895
2006-03-03,1041.677,0.002898910718171166
2006-03-06,1038.873,-0.002691813297211909
2006-03-07,1014.973,-0.02300569944545683
2006-03-08,1009.271,-0.00561788343138192
2006-03-09,1004.344,-0.004881741375705739
2006-03-10,1008.897,0.004533307313032253
2006-03-13,1019.864,0.010870287056062189
2006-03-14,1018.272,-0.0015609924460515678
2006-03-15,1028.958,0.01049424908079577
2006-03-16,1027.616,-0.0013042320483441783
2006-03-17,1024.015,-0.003504227259988002
2006-03-20,1037.659,0.013324023573873411
2006-03-21,1040.757,0.002985566549319252
2006-03-22,1047.666,0.0066384372144505654
2006-03-23,1048.537,0.0008313718303354367
2006-03-24,1042.601,-0.00566122130168023
2006-03-27,1050.707,0.007774786327655603
2006-03-28,1055.982,0.005020429101547652
2006-03-29,1065.294,0.00881833213066141
2006-03-30,1055.634,-0.009067919278621717
2006-03-31,1061.088,0.005166563411182157
2006-04-03,1079.322,0.017184248620284004
2006-04-04,1089.371,0.009310474538645641
2006-04-05,1099.97,0.00972946773872252
2006-04-06,1103.237,0.0029700810022093016
2006-04-07,1103.154,-7.523315479818216e-05
2006-04-10,1117.91,0.013376192263274245
2006-04-11,1123.308,0.0048286534694206296
2006-04-12,1117.073,-0.005550570279923117
2006-04-13,1093.925,-0.020722011900744297
2006-04-14,1118.607,0.022562789953607387
2006-04-17,1124.414,0.005191278080684203
2006-04-18,1131.281,0.006107181162810171
2006-04-19,1138.241,0.006152317593948853
2006-04-20,1134.381,-0.0033911974704828873
2006-04-21,1149.158,0.01302648757339897
2006-04-24,1142.698,-0.005621507225289979
2006-04-25,1141.93,-0.0006720935890323076
2006-04-26,1155.726,0.012081300955400165
2006-04-27,1155.268,-0.0003962877014103139
2006-04-28,1172.347,0.01478358268384472
2006-05-08,1218.445,0.03932112250041997
2006-05-09,1251.611,0.027219940169642687
2006-05-10,1265.933,0.011442852451760022
2006-05-11,1255.035,-0.008608670443064459
2006-05-12,1296.257,0.03284529913508383
2006-05-15,1352.155,0.0431226215171836
2006-05-16,1331.127,-0.015551471539875239
2006-05-17,1335.523,0.0033024647535508933
2006-05-18,1331.201,-0.00323618537456849
2006-05-19,1366.097,0.02621392261574318
2006-05-22,1373.674,0.0055464582676048035
2006-05-23,1317.654,-0.04078114603610461
2006-05-24,1308.242,-0.00714299808599228
2006-05-25,1307.697,-0.0004165895912224826
2006-05-26,1331.02,0.01783517129732659
2006-05-29,1366.292,0.026499977460894497
2006-05-30,1378.756,0.00912250090024691
2006-05-31,1365.451,-0.009650003336340918
2006-06-01,1402.879,0.02741072363636632
2006-06-02,1390.116,-0.009097719760578049
2006-06-05,1403.163,0.009385547680913042
2006-06-06,1399.142,-0.002865668493254092
2006-06-07,1320.233,-0.05639813542871286
2006-06-08,1325.979,0.004352262062832901
2006-06-09,1294.185,-0.023977755303817072
2006-06-12,1297.67,0.002692814396705323
2006-06-13,1298.276,0.00046699083742396397
2006-06-14,1283.88,-0.01108855127877273
2006-06-15,1285.385,0.0011722279340746766
2006-06-16,1318.01,0.025381500484290775
2006-06-19,1334.893,0.012809462750662082
2006-06-20,1338.223,0.0024945819627490984
2006-06-21,1333.532,-0.0035053948407701707
2006-06-22,1331.553,-0.001484028879696786
2006-06-23,1339.446,0.005927664914576969
2006-06-26,1363.413,0.017893218539605238
2006-06-27,1363.896,0.0003542580274649154
2006-06-28,1362.885,-0.0007412588643121998
2006-06-29,1395.124,0.023654967220271716
2006-06-30,1393.963,-0.0008321840925967772
2006-07-03,1420.328,0.018913701439708275
2006-07-04,1411.013,-0.006558344269774308
2006-07-05,1393.009,-0.01275962730322111
2006-07-06,1418.675,0.018424863012371118
2006-07-07,1410.429,-0.005812465857225835
2006-07-10,1412.124,0.0012017620170883259
2006-07-11,1418.575,0.004568295702077174
2006-07-12,1419.199,0.00043987804663125907
2006-07-13,1346.088,-0.05151567891465547
2006-07-14,1357.129,0.008202286923291835
2006-07-17,1372.254,0.011144850636896075
2006-07-18,1373.416,0.0008467820097446399
2006-07-19,1336.644,-0.026774116509491575
2006-07-20,1345.194,0.006396617199493582
2006-07-21,1356.033,0.00805757385180117
2006-07-24,1358.122,0.0015405229813729715
2006-07-25,1374.17,0.011816316943544125
2006-07-26,1371.295,-0.0020921720020085077
2006-07-27,1355.545,-0.011485493639224242
2006-07-28,1341.393,-0.010440081295715053
2006-07-31,1294.328,-0.035086659912494045
2006-08-01,1282.057,-0.00948059533595813
2006-08-02,1275.088,-0.005435795756351003
2006-08-03,1271.744,-0.0026225640896941904
2006-08-04,1241.908,-0.02346069649237581
2006-08-07,1224.102,-0.01433761599087835
2006-08-08,1252.386,0.023105917644117735
2006-08-09,1251.298,-0.0008687417457556856
2006-08-10,1271.473,0.016123257609298447
2006-08-11,1275.654,0.003288312060106602
2006-08-14,1245.721,-0.02346482666930061
2006-08-15,1265.863,0.016168949548093003
2006-08-16,1283.567,0.013985715673813015
2006-08-17,1271.627,-0.009302202378216329
2006-08-18,1267.866,-0.0029576282982352042
2006-08-21,1270.562,0.0021264076803069187
2006-08-22,1285.268,0.01157440565670953
2006-08-23,1285.68,0.0003205557128942438
2006-08-24,1292.401,0.005227583846680428
2006-08-25,1295.437,0.002349116102509763
2006-08-28,1325.894,0.023510985096149017
2006-08-29,1330.155,0.003213680731642077
2006-08-30,1334.671,0.00339509305306529
2006-08-31,1338.694,0.0030142259777876657
2006-09-01,1318.099,-0.015384397031733887
2006-09-04,1337.243,0.014523946987289982
2006-09-05,1340.682,0.0025717091059740405
2006-09-06,1346.367,0.004240379150312945
2006-09-07,1328.377,-0.01336188424107243
2006-09-08,1332.153,0.002842566530435242
2006-09-11,1338.755,0.004955887199143083
2006-09-12,1347.639,0.0066360162987251226
2006-09-13,1338.386,-0.006866082088749281
2006-09-14,1338.278,-8.069420929379678e-05
2006-09-15,1362.322,0.01796637171051141
2006-09-18,1375.563,0.009719434905991475
2006-09-19,1378.309,0.001996273525821657
2006-09-20,1378.459,0.00010882900713848898
2006-09-21,1387.37,0.006464465029427657
2006-09-22,1374.852,-0.00902282736400517
2006-09-25,1372.399,-0.0017841920439437553
2006-09-26,1357.646,-0.010749789237677887
2006-09-27,1371.117,0.009922321429886694
2006-09-28,1387.002,0.011585444568187775
2006-09-29,1403.265,0.01172528950931584
2006-10-09,1436.074,0.023380473395973045
2006-10-10,1437.245,0.000815417589901335
2006-10-11,1435.906,-0.0009316435263297951
2006-10-12,1426.5,-0.006550568073397489
2006-10-13,1430.882,0.003071854188573475
2006-10-16,1418.517,-0.0086415232003757
2006-10-17,1414.448,-0.0028684887103925805
2006-10-18,1437.593,0.01636327387079617
2006-10-19,1439.377,0.001240963193337663
2006-10-20,1440.182,0.0005592697396166191
2006-10-23,1408.715,-0.021849321821825418
2006-10-24,1440.054,0.022246515441377568
2006-10-25,1446.825,0.004701907011820383
2006-10-26,1456.095,0.006407132859882925
2006-10-27,1439.05,-0.01170596698704418
2006-10-30,1446.239,0.004995656856954245
2006-10-31,1464.473,0.01260787463206281
2006-11-01,1479.409,0.010198890658960735
2006-11-02,1479.656,0.00016695856250703578
2006-11-03,1488.291,0.005835815892342611
2006-11-06,1507.891,0.013169467530207646
2006-11-07,1516.104,0.005446680164547635
2006-11-08,1498.173,-0.011827025058966933
2006-11-09,1524.714,0.01771557757348452
2006-11-10,1504.062,-0.013544835293700985
2006-11-13,1475.779,-0.018804410988376707
2006-11-14,1493.776,0.012194915363343828
2006-11-15,1534.762,0.02743784878054001
2006-11-16,1533.288,-0.0009604094967167187
2006-11-17,1562.084,0.018780555251198816
2006-11-20,1593.158,0.01989265622079217
2006-11-21,1612.249,0.01198311780752448
2006-11-22,1624.028,0.007305943436776818
2006-11-23,1634.914,0.0067030863999881785
2006-11-24,1636.58,0.0010190138441532604
2006-11-27,1651.801,0.009300492490437406
2006-11-28,1644.014,-0.004714248265983656
2006-11-29,1667.142,0.014068006720137527
2006-11-30,1714.358,0.0283215227017255
2006-12-01,1729.224,0.008671467686445888
2006-12-04,1780.736,0.029789084583605296
2006-12-05,1794.231,0.00757832716359963
2006-12-06,1779.411,-0.008259806011600479
2006-12-07,1775.714,-0.002077653785438005
2006-12-08,1711.584,-0.03611505005873683
2006-12-11,1789.924,0.04577046759025549
2006-12-12,1802.788,0.007186897320780039
2006-12-13,1803.856,0.0005924157471648428
2006-12-14,1836.143,0.017898878846205113
2006-12-15,1867.636,0.017151714218337055
2006-12-18,1916.108,0.025953665489420796
2006-12-19,1921.444,0.002784811712074786
2006-12-20,1936.547,0.007860234282133671
2006-12-21,1908.985,-0.014232548964729586
2006-12-22,1895.644,-0.006988530554195016
2006-12-25,1939.104,0.022926245645279453
2006-12-26,1938.238,-0.0004465980164034544
2006-12-27,1982.877,0.023030711398703385
2006-12-28,1979.933,-0.0014847113562767023
2006-12-29,2041.047,0.030866701044934386
2007-01-04,2067.092,0.012760607668515167
2007-01-05,2072.883,0.0028015202032611874
2007-01-08,2131.556,0.028305022521772916
2007-01-09,2200.086,0.03215022265424872
2007-01-10,2255.966,0.02539900712972143
2007-01-11,2231.629,-0.010787839887657857
2007-01-12,2173.747,-0.02593710692951201
2007-01-15,2287.342,0.05225769144247239
2007-01-16,2353.874,0.029087036394207733
2007-01-17,2308.931,-0.019093205498679988
2007-01-18,2317.095,0.003535835414743671
2007-01-19,2396.093,0.034093552487058254
2007-01-22,2491.313,0.03973969290841395
2007-01-23,2508.13,0.006750255788815052
2007-01-24,2536.428,0.011282509279821884
2007-01-25,2452.831,-0.03295855431338868
2007-01-26,2512.922,0.024498630358145368
2007-01-29,2576.917,0.025466369429691715
2007-01-30,2551.884,-0.00971432141586237
2007-01-31,2385.335,-0.06526511393151102
2007-02-01,2395.172,0.004123949046989095
2007-02-02,2298.003,-0.04056869402280916
2007-02-05,2271.797,-0.011403814529397982
2007-02-06,2316.04,0.01947489146257353
2007-02-07,2369.787,0.02320642130533135
2007-02-08,2410.601,0.017222644904373308
2007-02-09,2397.245,-0.005540527030396203
2007-02-12,2485.392,0.03677012570680094
2007-02-13,2522.63,0.014982747188371226
2007-02-14,2588.349,0.026051779293832178
2007-02-15,2668.633,0.031017455528601356
2007-02-16,2676.735,0.0030360113211522766
2007-02-26,2707.676,0.01155923167590367
2007-02-27,2457.492,-0.09239805648829469
2007-02-28,2544.571,0.03543409296958022
2007-03-01,2473.544,-0.027913153140549096
2007-03-02,2508.729,0.0142245296627026
2007-03-05,2475.606,-0.013203100055844796
2007-03-06,2520.293,0.01805093379156464
2007-03-07,2589.436,0.02743450860673735
2007-03-08,2627.63,0.014749930100608655
2007-03-09,2611.393,-0.0061793327066596015
2007-03-12,2616.172,0.0018300577507865956
2007-03-13,2640.169,0.009172562048672672
2007-03-14,2597.357,-0.01621562862074355
2007-03-15,2645.546,0.01855309069950728
2007-03-16,2604.226,-0.01561870404067811
2007-03-19,2659.413,0.021191325176847187
2007-03-20,2672.771,0.005022912951091252
2007-03-21,2702.597,0.011159205184432253
2007-03-22,2711.322,0.003228376261795507
2007-03-23,2716.266,0.001823464715736467
2007-03-26,2764.034,0.017585906534927087
2007-03-27,2784.023,0.007231821316235676
2007-03-28,2797.649,0.004894356117029153
2007-03-29,2783.305,-0.005127162127915308
2007-03-30,2781.784,-0.0005464726287631727
2007-04-02,2850.107,0.024560857349096743
2007-04-03,2888.115,0.013335639679492584
2007-04-04,2911.821,0.008208121906503107
2007-04-05,2945.045,0.011410042032116818
2007-04-06,2972.008,0.009155377931406639
2007-04-09,3038.172,0.022262389603258104
2007-04-10,3081.568,0.01428358894756454
2007-04-11,3121.319,0.012899601761181323
2007-04-12,3176.437,0.017658560371432763
2007-04-13,3169.233,-0.002267949907396205
2007-04-16,3255.998,0.027377286554822522
2007-04-17,3283.604,0.008478506436429
2007-04-18,3304.501,0.006364043898107186
2007-04-19,3150.303,-0.04666302113390197
2007-04-20,3289.282,0.04411607391416017
2007-04-23,3431.318,0.043181460270052874
2007-04-24,3445.196,0.004044510010439151
2007-04-25,3448.281,0.0008954497799253947
2007-04-26,3493.581,0.01313698042589917
2007-04-27,3470.523,-0.006600104591821365
2007-04-30,3558.709,0.02541000304565033
2007-05-08,3686.03,0.03577730013889879
2007-05-09,3701.277,0.004136428623749522
2007-05-10,3724.51,0.006277022768087948
2007-05-11,3702.612,-0.005879431119798384
2007-05-14,3734.42,0.008590692192430582
2007-05-15,3604.636,-0.03475345569057575
2007-05-16,3700.287,0.026535550330185842
2007-05-17,3778.605,0.021165385279574345
2007-05-18,3776.629,-0.000522944314105378
2007-05-21,3831.443,0.0145140017724803
2007-05-22,3870.489,0.010190938505414193
2007-05-23,3938.945,0.01768665406360803
2007-05-24,3919.748,-0.0048736400228995835
2007-05-25,3985.252,0.016711278378099825
2007-05-28,4072.578,0.021912290615499375
2007-05-29,4168.289,0.023501330115715424
2007-05-30,3886.459,-0.06761287425128149
2007-05-31,3927.952,0.01067629942834869
2007-06-01,3803.954,-0.03156810470189042
2007-06-04,3511.431,-0.07689972065908268
2007-06-05,3634.633,0.035085980615879864
2007-06-06,3677.58,0.011816048552907521
2007-06-07,3802.304,0.03391469390196811
2007-06-08,3837.867,0.009353013330864579
2007-06-11,3931.862,0.02449146882890929
2007-06-12,4036.109,0.026513392382540246
2007-06-13,4118.268,0.020355991376843408
2007-06-14,4075.821,-0.01030700284682784
2007-06-15,4099.381,0.005780430494862321
2007-06-18,4227.569,0.03127008687409161
2007-06-19,4253.0,0.006015513880435641
2007-06-20,4157.599,-0.022431460145779458
2007-06-21,4197.28,0.009544210492642424
2007-06-22,4051.426,-0.034749647390691085
2007-06-25,3877.59,-0.04290736150678798
2007-06-26,3928.213,0.013055274023298091
2007-06-27,4040.484,0.028580680324615804
2007-06-28,3858.522,-0.0450347037632125
2007-06-29,3764.078,-0.024476729690798726
2007-07-02,3757.655,-0.0017063939695192154
2007-07-03,3832.227,0.01984535568060397
2007-07-04,3743.582,-0.023131458548775963
2007-07-05,3537.435,-0.05506677828881534
2007-07-06,3710.283,0.048862523268978775
2007-07-09,3821.302,0.02992197630207727
2007-07-10,3775.621,-0.011954302486430035
2007-07-11,3789.874,0.003775008137734126
2007-07-12,3816.921,0.007136648870120776
2007-07-13,3820.124,0.0008391580543585242
2007-07-16,3697.966,-0.03197749601845379
2007-07-17,3789.651,0.024793359376478863
2007-07-18,3807.574,0.0047294592562745486
2007-07-19,3806.997,-0.00015154006199225023
2007-07-20,3971.884,0.043311565520014916
2007-07-23,4156.723,0.04653685757187276
2007-07-24,4161.352,0.0011136176261925534
2007-07-25,4255.463,0.02261548650534717
2007-07-26,4303.185,0.011214290900896318
2007-07-27,4307.143,0.0009197838345318399
2007-07-30,4410.297,0.023949518276964454
2007-07-31,4460.564,0.011397645101905995
2007-08-01,4290.477,-0.03813127667263616
2007-08-02,4436.192,0.03396242422462592
2007-08-03,4598.379,0.03655995953286051
2007-08-06,4703.984,0.02296570160919753
2007-08-07,4724.547,0.0043714009231321516
2007-08-08,4668.087,-0.011950352065499437
2007-08-09,4777.286,0.023392665989301342
2007-08-10,4726.683,-0.010592415861223281
2007-08-13,4721.192,-0.001161702614708826
2007-08-14,4795.568,0.01575364865483131
2007-08-15,4798.75,0.0006635293254104724
2007-08-16,4721.942,-0.01600583485282625
2007-08-17,4626.583,-0.02019486897551903
2007-08-20,4885.427,0.055947121233964614
2007-08-21,4972.711,0.017866196752095664
2007-08-22,5051.688,0.01588208122289836
2007-08-23,5135.93,0.01667601007821551
2007-08-24,5217.581,0.015897997052140456
2007-08-27,5243.147,0.00489997184519031
2007-08-28,5251.77,0.001644622971662013
2007-08-29,5171.822,-0.015223058130877876
2007-08-30,5241.228,0.013420028763557523
2007-08-31,5296.813,0.01060533905413008
2007-09-03,5419.169,0.023099928202109377
2007-09-04,5360.333,-0.010857015162287875
2007-09-05,5363.251,0.0005443691651247917
2007-09-06,5412.037,0.009096348464765036
2007-09-07,5294.795,-0.02166319262044958
2007-09-10,5377.222,0.015567552662567596
2007-09-11,5124.092,-0.04707449311187084
2007-09-12,5202.856,0.015371308711865428
2007-09-13,5349.97,0.028275624003432087
2007-09-14,5397.278,0.00884266640747522
2007-09-17,5498.908,0.01882986201563086
2007-09-18,5476.839,-0.0040133422854138345
2007-09-19,5419.268,-0.010511720355482423
2007-09-20,5494.915,0.013958896293742917
